class,conversation
기타 괴롭힘 대화,"최민철 씨, 내일까지 저 대신 제 카메라를 이용해 주세요. 뭐? 오늘 시험에서 선생님이 우리에게 주신 내용이 바로 이것이었습니다. 잘못된 질문을 적어보세요. 당신은 공부를 잘합니다. 몇 가지 문제가 발생하지 않을 것입니다. 그게 당신에게 쉽다는 뜻인가요? 그러니 내 일을 해주세요. 직접 쓰라고 하더군요. 이 새끼는 말을 못해서 나를 공격하려 한다. 나는 그것을 쓸 시간이 없습니다. 공부라고 생각하고 적어보세요. 나도 저녁에 학원에 가야 해. 하루 종일 깨어 있어야 하더라도 사용하세요. 내가 안 하면 알지? . 죄송합니다만, 해주실 수 있나요? 이봐, 그를 잡아라. 말로는 이해하지 못할 거라고 생각했는데 아니었어요. 죄송합니다! 내가 할게!"
기타 괴롭힘 대화,"당신은 무엇을 입고 있나요? 뭐? 왜? 아니요, 시장 바닥에서 구입한 것처럼 끈적해 보입니다. 제대로 된 옷을 입고 당신과 데이트를 하기가 부끄럽습니다. 우리 엄마가 나를 위해 이것을 사셨어요. 오, 진짜? 당신의 어머니는 유머 감각이 좋지 않습니다. 우리 엄마를 비난하지 마세요! 나 욕한게 아니라 그냥 그런 말을 한 거야? 왜 화가 났나요?"
직장 내 괴롭힘 대화,"안녕하세요 김인턴님! 이리 오세요! 네 선생님, 무슨 일이에요? 김인턴 씨, 요즘 너무 일찍 퇴근했나요? 예.? 나는 6시에 정시에 퇴근했다. 아니, 우리 팀 전체가 7시까지 야근을 하는데, 퇴근하는 사람은 당신뿐인가요? 나는 일을 마치고 퇴근했다. 인턴 시절, 일이 없을 때에도 그들과 함께 지냈어요! 네, 죄송합니다. 김인턴씨, 이쯤 되면 정규직 되기 힘들겠죠? 우리는 앞으로 더 잘할 것입니다."
기타 괴롭힘 대화,"그래도 민정이는 잘 컸어, 고마워 예지야. 엄마 없이 자라느라 힘들었나봐요, 하하. 네, 어렸을 때 어머니가 일찍 돌아가셔서 정말 힘들었지만, 그게 더 열심히 할 수 있는 기회가 된 것 같아요. 지금 그렇게 긍정적이라면 이 세상 사는 게 정말 싫을 거에요. 엄마도 없고 어디든 편히 갈 수가 없어요. 오른쪽? 그만둬, 예지야. 이렇게 좋은 날에 왜 그런 말을 하는 걸까요? 다들 오랜만에 만나서 반가워요. 알겠어요. 다들 잘 지내셨나요? 이번에는 엄마 친구들과 여행을 보냈어요. 여행비가 장난 아니더군요. 용돈도 넉넉하게 줬는데 ㅎㅎ 예지 엄마도 기분이 좋았을 것 같아요. 나는 당신이 부러워요. 엄마에게 여행을 보내려고 용돈을 줄 필요도 없어요."
기타 괴롭힘 대화,"야, 네 여자친구한테 무슨 일 있어? 아래에. 휴가 가기 전날 다른 남자와 잤습니다. 그리고. 그것은 광경이고, 우스꽝스럽습니다. 사냥차에서 만났다고 했는데 그건 핑계일 뿐이고 원나잇도 아니라고 하더군요 어떻게 해야 할까요? 아, 그 사람이 그 정도 수준의 바보라서 나를 속였구나. 야 이 개새끼야 지금 그런 추억이야? 야, 그 사람이 무슨 죄가 있어서 군대에서 널 기다리겠다는 거야? 바로 새로운 사람들을 만나는 것입니다. 정말 똑같습니다. 어리석다, 어리석다. 내가 그 사람이라도 너 같은 패자를 만나느니 차라리 10명과 바람을 피웠을 텐데. 당신은 말을 너무 많이 합니다. 그냥 나가서 죽어라, 이 바보야."
기타 괴롭힘 대화,"안녕 자기야? 응? 나한테 전화했어? 그럼 요즘도 계속 떨고 계시나요? 아니, 제대로 걸어라. 그는 단지 활기차게 걷고 넘어지지 않습니다. 예. 뭘 해도 엉성하든 엉성하든 어린애인거 알지? 제가 장애가 있는 것은 사실이지만 그다지 불편하지는 않습니다. 아, 이 사람이 말대답하는 것 좀 보세요. 아니요, 그게 아닙니다."
협박 대화,"왜 듣지 않니? 아니요! 아니요? 나는 당신을 죽일 것입니다. 어떻게? 지금 네 목에 있는 이 칼을 네게 주면 네가 나를 찌를 수 있겠느냐? 어때요? 그래서 여기에 당신이 원하는 것이 있습니다. 가져가세요. 이걸로 나를 죽이지 않으면 넌 죽을 것이다. 신중하게 생각해 보세요. 이 검을 받겠습니까, 아니면 내 말을 듣겠습니까? 그렇게 악수하지 마세요! 당신은 내 목에 칼을 들이대고 있습니다. 정말 죽을 것 같아요. 너. 좋아요. 그런데 어떻게 칼을 그렇게 쥐고 나를 찌를 셈이냐? . 그것은 나에게 다시왔다. 이제 무엇을 해야 할까요? 너도 궁금하니? 그렇지 않나요?"
갈취 대화,돈을 빌려주세요. 그렇지 않으면 어려울 것입니다. 나는 당신에게 빌려줄 돈이 없습니다. 아직도 그 집에 살고 있나요? 제발 집에 오지 마세요. 아이는 어리다. 부인은 집에 계시죠? 제발 집에 오지 마세요. 30분 안에 도착하겠습니다. 왜 집에 가고 싶어? 내가 말한 대로 돈을 주면 나는 가지 않겠다. 나는 그것을 얻으려고 노력할 것이다
갈취 대화,"형, 돈 좀 있어요? 예.? 아니요, 없습니다. 이봐, 당신이 나를 속이고 있다고 생각하지 마세요. 지금 입고 있는 것만으로도 몇백만 원은 되는 것 같아요. 아뇨. 아뇨, 싸요. 그것은 싸다. 비싸요. 아, 현금이 한 푼도 없군요! 그냥 주머니를 뒤지고 나옵니다. 아, 정말 현금이 없어요. 카드로 무엇을 하고 있나요? 나는 돈을 좀 꺼내서 건네주었다. 카드도 없어요. 카드가 없어도 문제는 없습니다. 아까 저 편의점에서 카드로 결제하는 걸 봤어요. 즉시 돈을 꺼내십시오. 아, 내 카드가 아니구나."
직장 내 괴롭힘 대화,"김 선생님, 이번 연휴에는 무엇을 하셨나요? 서울 근교로 짧은 나들이를 다녀왔습니다! 좋아요? 어디? 단지 . 파주 근처였어요. 누구랑 갔어요? 아 . 나는 친구와 함께 거기에 갔다! 친구? 당신은 친구입니까? 남친 아님?? 아뇨, 친구랑 갔었어요! 또 부끄러워하는 것은 옳지 않습니다. 죄송합니다 ."
갈취 대화,"어디 가세요? 주머니에 뭐가 들어있나요? 누구세요? 이 개자식. 나는 당신 주머니에 돈이 있다는 것을 알고 있습니다. 내가 맞기 전에 나한테 줘. 아니요, 원하지 않습니다. 내 주머니에 무엇이 있는지부터 보여드릴까요? 그 안에 칼이 들어있어요. 나는 칼을 들고 다니는 사람이다. 예? 빨리 안 주면 찔러버릴 거야. 돈을 주세요. 윽. 괜찮은. 당신이 가진 전부인가요? 정말 때리고 싶은 거야? 네 전화기도 나한테 줘. 아. 아니요!"
갈취 대화,"담배 피우며 여기 오시나요? 나는 그것을 모두 보았다. 무슨 얘기를 하는 건가요! 쓰레기 버리러 가는 중이에요! 나는 당신이 가방에 담배를 넣어 두는 것을 알고 있습니다. 아니요. 저는 담배를 피운 적이 없습니다! 아, 알겠습니다. 5만원만 가져오세요. 그리기 싫으면 선생님이랑 엄마한테 말씀하세요. 아래에. 나는 그것이 사실이 아니라고 말했다. 아, 그래요. 5만원만 가져오시면 할말이 없습니다. 네, 처음부터 들으실 겁니다. 나는 그것을 가져왔다. 50,000원. 이제 나한테 관심 좀 그만둬라. 좋아요. 하지만 당신은 의심스럽습니다. 이렇게 돈을 가져오시면 제가 지켜드리겠습니다. ."
협박 대화,싱크대에서 코를 풀지 마세요. 나온다면 어떻게 해야 하나요? 휴지로 불지 마시고 일부러 세면대에 있는 힘껏 불어주세요. 그게 내 마음이야. 배수구를 깨끗이 청소하면 샤워기 물을 틀어도 씻어지지 않습니다. 배수구가 막혀 역류한다면? 남을 힘들게 하지 말고 시키는 대로 하고 편하게 사세요. 스트레스 받아서 계속 비협조적이면 참을 수가 없어요. 참을 수 없다면 어떻게 해야 할까요? 정골사에 가도 때려 뼈가 맞지 않게 되네요.
직장 내 괴롭힘 대화,"일을 할 수 없다면 적어도 미안하다고 말할 수는 있습니다. 옛날엔 네가 이런 짓을 했다면 바로 불려갔을 텐데? 죄송합니다. 요즘 젊은이들은 끈기가 없어요. 나는 열심히 일할 것이다. 열심히 일하지 말고 잘 지내기만 하면 된다. 나는 잘할 것이다. 아, 답답해요. 입 다물어. 죄송합니다."
기타 괴롭힘 대화,"그는 나를 따라온다. 나를 따라하지 마십시오. 그는 나를 따라온다. 나를 따라하지 마십시오. 제발. 정말 싫어요. 하지 마세요. 제발. 정말 싫어요. 하지 마세요. 선생님, 이 사람은 저를 정말 매일 따라다니고 있어요. 정말? 당신은 무엇을 따르고 있습니까? 아까 왜 따라오느냐고 물으니 똑같은 말을 하고 왜 따라오느냐고 했더니 선생님 너무 힘들었습니다. 선생님, 제가 왜 그 사람을 따라다니나요? 나는 정말로 그렇지 않습니다. 그는 나를 따라하고 있습니다. 내가 왜 그 사람을 따라가는 걸까요? 대화를 나누는 것은 어떨까요? 좋은 생각인 것 같습니다. 예."
갈취 대화,"저기, 담배 있어요? 아니요. 저는 담배를 피우지 않습니다. 담배를 피우지 마십시오. 그럼 현금은 있어? 담배 좀 사게 해주세요. 아니, 나한테 왜 이러는 걸까요? 현금도 없어요. 나 좀 때려줄래? 그냥 나한테 줄래? 죄송하지만 저는 가진 것이 없습니다. 한 번 검색해서 나오면 찢어질 거 알아요. 죄송합니다. 제가 틀렸으니 그냥 나가주세요. 빨리 가지고 있는 것을 모두 꺼내세요. 예."
기타 괴롭힘 대화,"민서? 뭐? 많이 불편해 보이는데요?? 옷이 너무 꽉 끼고 호흡이 곤란하다고 느끼시나요? 무슨 일이야? 아니요, 친구로서 옷이 불편해 보여서 걱정이에요. 잘 지내요. 안 괜찮아 보이는데, 당신만 보면 마음이 불편해요. 체중 감량. 그러지 마세요."
기타 괴롭힘 대화,"이자세 납부 방법을 알고 계시나요? 무슨 일이야? 아니, 정말 몸을 움직일 수가 없어요. 한 번 보세요. 아 정말 못해요??? 푸하하 죄송합니다. 움직이지 못해서 답답하시겠죠?? . 하지 마세요. 쯧쯧, 부모님 힘들게 하지 말고 그냥 죽어. 그들은 나와 같다. 그들은 죽었어. 그들을 엉망으로 만들지 마십시오. 왜 나를 때리고 싶니? 시도해 보세요. 야, 넌 좋은 사람도 아니잖아."
갈취 대화,"내 전화를 도와주세요. 아, 새로 샀어요? 좋아요 어제 샀어요 하루만 나랑 전화 교환하자, 알았지? 아뇨. 새로운 거예요. 야 우리 우정 이렇게 좋았어? 이런 것 좀 빌려주시면 안 될까요? 그래도 싫다고 하는데 웃기네요. 당신의 거절도 거절하겠습니다. 마음에 안들어서 하루만 사용하겠습니다."
직장 내 괴롭힘 대화,"내 새 직장에 와서 내 옆에 앉아, 알았지? 예. 이번 신입사원은 예쁘네요. 감사합니다. 자, 여기 잔을 가져가세요. 술을 너무 많이 마셔서 더 이상 마실 수 없을 것 같아요. 어허! 매니저님이 나한테 주셨을 때 이걸 빼먹었다면 미안해요. 저는 정말 못 마시거든요. 어허! 요즘 뉴비들은 그렇지 않다는 소식을 들으니 안타깝습니다."
기타 괴롭힘 대화,"여기요! 성기! 제 이름은 성석이 아니라 성석입니다. 응, 맞아, 개자식아, 내가 그만 두라고 했잖아! 그는 울 것이다. 안녕 얘들아, 좀 그만 굴어라. 아 그래, 거시기야. 기분이 상했나요? 미안 그럼 내가 너 꼬추라고 불러야 하나? 자자석 하하. 그만해요. 이봐, 말 좀 그만해. 알았어, 미안. 응, 미안해. 푸힙. 아니, 기석아."
직장 내 괴롭힘 대화,그렇게 신고하셨나요? 죄송합니다. 내가 메그가 되려고 일부러 그랬던 걸까? 아니요. 그냥 상황을 있는 그대로 전달하는 거에요. 나를 웃게 만들지 마십시오. 당신이 나에 대해 나쁜 감정을 갖고 있기 때문에 그렇게 말한 것입니다. 그렇지 않습니다. 죄송합니다. 아래에. 내가 여전히 당신 위에 있을 때 내가 그것을 어떻게 처리할 것인지 당신은 오해하고 있습니다. 죄송합니다. 앞으로는 좀 어려울 것 같아요. 준비를 하고 출근하거나 그만둬야 합니다. 그것은 오해입니다. 그렇지 않습니다.
협박 대화,"왜 이러는 걸까요? 당신은 살 자격이 없습니다. 무슨 얘기를 하는 건가요? 갑자기 계속 이런 짓을 하면 경찰에 신고할 수밖에 없습니다. 나를 보세요, 나는 혼자서는 할 수 없어서 다른 사람의 힘으로 약자를 굴복시키려고 합니다. 왜 아까부터 말도 안 되는 소리를 하는 거야? 넌 죽어야 마땅해 쓰레기야 그만해! 아저씨 그냥 죽어라 남에게 권력을 빌리는 비겁함"
협박 대화,"요즘 왜 연락이 안되나요? 바쁘셔서 죄송합니다. 왜 나한테 전화했어요? 지난번에 빌려준 돈은 주겠다고 했는데 아무 말도 안 했어요. 아, 곧 다시 주겠다고 했잖아요. 그냥 기다리세요. 지난번부터 기다리라고 했잖아. 벌써 1년이 된 거 아시죠? 안된다고 하는데 왜 누군가가 당신의 돈을 가져가나요? 그 적은 돈으로 어떻게 이런 일을 할 수 있습니까? 무엇? 다 말했어? 역겹고 부끄럽기 때문에 드리겠습니다. 거지처럼 구걸하지 마세요. 야 이 새끼야, 입 찢어질지도 모르니까 말 조심해라. 조심하세요. 돈을 벌고 싶다면 스스로 크롤링할 수 있습니다."
기타 괴롭힘 대화,"저기, 희수. 하나. 둘.? 내가 3만원 저축하라고 하지 않았나? 아니요, 계속 모으고 있었습니다. 하루종일 이것만 모았나요? 농담하는 건가요? 그게 아닙니다. 아이들은 이제 돈이 없다고 합니다. 내가 예진이 생일 선물을 사줘야 한다고 했지? 30,000원을 모아주세요. 더 이상 가능하지 않습니다. 무슨 수를 써서라도 모아야 하지 않겠습니까? 죄송합니다. 그런데 정말 더 이상 모을 수가 없어요. 야, 몸으로 벗을래??"
기타 괴롭힘 대화,"안녕하세요 김길동님. 뭐? 야, 이 사람 말더듬는 것 좀 봐. 그 말은 당신이 변형되었다는 뜻인가요? 어머니에게서 유전인가요? 하, 하지 마세요. 우리 엄마를 만지지 마세요. 나는 그것을 본 적이 있다. 이 남자와 그의 엄마는 똑같습니다. 네 엄마도 안타깝다. 너 같은 놈은 이제 그만 낳아라. 아뇨. 아뇨. 그럼 선생님께. 나는 그것을 말할 것이다. 나는 그것을 말할 것이다. 말해 주세요. 내가 그에게 말하라고 했더니 그는 올라가기 시작했다."
직장 내 괴롭힘 대화,"왜 그전부터 술을 마시지 않았나요? 오. 죄송합니다. 저는 간이 나빠서 현재 약을 복용하고 있습니다. 무엇? 아니, 이미 젊은 사람들이 그렇게 사용하고 있어요. 그래도 회사 회식에 와서 그런 모습을 보이는 것은 좋지 않습니다. 죄송합니다. 그래도 한 잔 했습니다. 아니요, 부어드릴테니 한 잔만 드세요. 그런데 병원에서는 절대 술을 마시지 말라고 했어요. 이 사람은 정말 상사가 하라고 했기 때문에 해고될까요? 아니요, 그럼 그냥 맛만 보겠습니다. 물론 일회성이어야 합니다. 빨리 마셔. 이것도 일의 연장이라는 걸 모르시나요? 괜찮은."
